Feature,TargetFeature,SHAPValue,LogSHAPValue
TNS1,EIF3E,0.0084855500394225,-4.769390557479785
ASXL2,EIF3E,0.0213603744430586,-3.8462177349380537
AHNAK2,NES,0.0056965792361655,-5.167889418300178
PLEKHA6,NES,0.0188760374656031,-3.9698620202925077
FARP1,NES,0.0125929881866582,-4.374615113046837
NES,NES,0.0845599088865154,-2.470295014921736
PHLDB1,NES,0.0331338653948835,-3.407199395920971
MED1,NES,0.0141498224180691,-4.258053204931422
PHIP,NES,0.0137018632415585,-4.290223452362165
AFDN,NES,0.0074117957656764,-4.904682525488522
HUWE1,DDX3X,0.002974214866084,-5.817775185375064
KMT2D,DDX3X,0.0063836070359967,-5.054021975240981
NCOR2,DDX3X,0.0125102990410455,-4.381203050628706
LARP1,DDX3X,0.015349128680866,-4.1766965700215355
PHRF1,DDX3X,0.0116156164600348,-4.455404839692504
TNS1,DDX3X,0.0036237082976823,-5.620257385850564
MAP4,DDX3X,0.0216750799484777,-3.8315920678112523
EIF4B,DDX3X,0.0090930426432883,-4.700245702566272
PHLDB1,DDX3X,0.0230066511439091,-3.7719719246875525
TP53BP1,DDX3X,0.0522527000834216,-2.9516637132346535
CLASP1,KIF13A,0.0039584680775003,-5.531898177677256
IRS2,KIF13A,0.0099143719308199,-4.613769864370294
FARP1,KIF13A,0.0032395244719455,-5.7323287278674195
PLEC,KIF13A,0.0032014132692757,-5.7441629200249755
NCOR2,KIF13A,0.0244869265489427,-3.7096159140993077
ABLIM1,KIF13A,0.0071856848976963,-4.935664440723936
EIF4B,KIF13A,0.0116474313417322,-4.4526696089691935
PPIG,KIF13A,0.0156706823628086,-4.155963677754475
USP10,KIF13A,0.0077890470125212,-4.855036761304266
LMO7,COPE,0.0048665681071001,-5.3253662911067625
MAP1S,COPE,0.0391603464674616,-3.2400906138752683
BAG3,COPE,0.0132340994595166,-4.324958487966634
PPIG,COPE,0.0043964590377262,-5.426955826207568
TCOF1,COPE,0.0003140169429401,-8.066063615103761
GPATCH8,COPE,0.0046399652300896,-5.373048406287222
BRD8,COPE,0.0266224050583691,-3.626002122298801
NCL,COPE,0.0117088177582724,-4.4474130664802125
AHNAK2,COPE,0.0030707688740088,-5.785827301179916
MDC1,RYBP,0.0049891170447917,-5.300496329806834
KMT2D,RYBP,0.0327118414612206,-3.420018142433723
CLASP1,RYBP,0.0017202774359008,-6.365269701221886
SRRM2,RYBP,0.0028652351221281,-5.855104865122332
NCOR2,RYBP,0.0033544563758606,-5.697465555708107
IRS2,RYBP,0.0147165714660907,-4.21878110951651
PLEKHA6,RYBP,0.0259312501210426,-3.6523064692152687
RIF1,RYBP,0.0316764870410651,-3.452180607039804
PHRF1,RYBP,0.0064555200568831,-5.042819691409381
TRIM28,RYBP,0.0233560177269986,-3.756900609569928
EIF4G1,RYBP,0.0081203296250258,-4.813384531417474
KMT2D,INTS13,0.0212990074478666,-3.8490948060442194
TCOF1,INTS13,0.0037962179152146,-5.573749993345109
MDC1,INTS13,0.0167032685514047,-4.092150857069409
GPATCH8,INTS13,0.0314149124603086,-3.4604725796882123
ATXN2L,INTS13,0.0103691896041546,-4.56891640789909
NELFE,INTS13,0.0101045348930744,-4.594770956590656
NCOR2,INTS13,0.0042140636966741,-5.469327848224558
PLEC,INTS13,0.0089221221038297,-4.71922145666811
TRIM28,INTS13,0.0059100589499558,-5.131099473002066
NHSL3,INTS13,0.0062911657934829,-5.068608884666972
GPATCH8,EI24,0.0033830153123843,-5.688987862919999
KMT2D,EI24,0.0060474621828246,-5.108116568856469
AHCTF1,EI24,0.0055495724991206,-5.194034381376017
PLEKHA6,EI24,0.0032273598332726,-5.736090865071867
NUMA1,EI24,0.0130276964604533,-4.340677690852986
SRRM2,EI24,0.0479961860665796,-3.036633728177375
ABLIM1,EI24,0.0030299618551951,-5.799205248584624
NIPBL,EI24,0.0025460387657421,-5.9732165528269
RIF1,EI24,0.0237345468186412,-3.7408236205404837
USP10,EI24,0.0023576808621516,-6.050076828625576
KMT2D,SET,0.0150890599987309,-4.193785301135982
SRRM2,SET,0.00475050535482,-5.349504276106233
PLEKHA6,SET,0.0185513746724187,-3.9872113863445824
IRS2,SET,0.007239948282793,-4.928141215870661
NIPBL,SET,0.0035518748776038,-5.640279680372491
HSPA8,SET,0.006621537074572,-5.017427749493093
MAP1S,SET,0.0431513853479028,-3.1430407565705516
ABLIM1,SET,0.0153806122866081,-4.17464750512436
ASXL2,SET,0.0079183562769465,-4.838571635484956
PPIG,SET,0.0591088539387514,-2.828374552952474
KMT2D,MED13,0.0505182433195724,-2.9854207540843665
SRRM2,MED13,0.0067063778189101,-5.004696292097173
PLEKHA6,MED13,0.0380650236225855,-3.2684594336386947
NCOR2,MED13,0.0019572742843888,-6.236202444850591
NES,MED13,0.0099887545478751,-4.606295363975983
FARP1,MED13,0.0004623055055012,-7.679284618104816
NHSL3,MED13,0.0032205697523019,-5.738196993369494
AHCTF1,MED13,0.0150037467704927,-4.199455324371418
RIF1,MED13,0.0049077669903676,-5.316936228735693
CAMK2B,MRPS16,0.0011889349957443,-6.734697334135309
PLN,MRPS16,0.0003894603519885,-7.850748489905239
HUWE1,MRPS16,0.0052810550282104,-5.243629385275575
LMO7,MRPS16,0.0027636003479583,-5.891220975442022
NCOR1,MRPS16,0.0109716142326285,-4.512443865782219
SPEN,MRPS16,0.0112317850477661,-4.4890075693670175
MDC1,MRPS16,0.0044308447172152,-5.419165032015468
TCOF1,MRPS16,0.0159451637846373,-4.138599706723558
GPATCH8,MRPS16,0.0060600878132201,-5.106030988375522
LMO7,PRPF40B,0.004755090863232,-5.348539474180607
KMT2D,PRPF40B,0.0030474595221886,-5.793446978997763
PLEC,PRPF40B,0.0045586501082626,-5.390728728170824
LARP1,PRPF40B,0.0323703751278235,-3.4305116223615655
AKAP9,PRPF40B,0.0195088650267362,-3.936886299963622
WASHC2A,PRPF40B,0.0110017719639775,-4.509698931522668
FARP1,PRPF40B,0.0120089376702223,-4.42210410057251
USP10,PRPF40B,0.0186080863579066,-3.98415904231448
RIF1,PRPF40B,0.0157320155440435,-4.1520574363604625
CMYA5,C2CD4C,0.000205520924414,-8.489962707245553
HUWE1,C2CD4C,0.0085616185265489,-4.760466026497585
AHNAK2,C2CD4C,0.0147423337697302,-4.2170320757353315
SPEN,C2CD4C,0.004860747028605,-5.326563143292337
EPS15L1,C2CD4C,0.0008959103400756,-7.017670216876279
SRRM2,C2CD4C,0.0017087464642928,-6.371995239105842
PLEC,C2CD4C,0.0033261187478581,-5.705949195944916
IMMT,C2CD4C,0.00343713531405,-5.67311691207562
PLEKHA5,C2CD4C,0.0313459339941233,-3.4626707174717626
NCOR1,HMOX2,0.006721406580755,-5.002457833737556
NUMA1,HMOX2,0.0013924099078721,-6.576719286372832
PRKCH,HMOX2,0.0010518505744367,-6.8572042142640255
NIPBL,HMOX2,0.0061453167010324,-5.092064999288531
TCOF1,HMOX2,0.0006454566012941,-7.345552582634775
LMO7,CGN,0.0111223321187695,-4.49880028923755
KMT2D,CGN,0.0161426805891009,-4.12628854634327
PLEC,CGN,0.0114800763144888,-4.467142240509258
PLEKHA6,CGN,0.0174559216491074,-4.048076338380677
EIF4B,CGN,0.0101344039070928,-4.591819316092241
ATXN2L,CGN,0.0120560447580174,-4.418189105155096
BAG3,CGN,0.0108601291375511,-4.522657073428161
NACA,CGN,0.002193242604599,-6.122374188852951
NES,CGN,0.0063226689124937,-5.063613863684701
FARP1,CGN,0.0022925489673003,-6.0780909942797425
KMT2D,ZNF316,0.0057159282401421,-5.164498573202191
IRS2,ZNF316,0.03149543046454,-3.457912808291217
PLEKHA6,ZNF316,0.0139704651465462,-4.2708098101654794
NACA,ZNF316,0.0236811593496969,-3.743075511140424
PHRF1,ZNF316,0.026674419188546,-3.624050255656636
RIF1,ZNF316,0.0132115453739891,-4.326664182128203
EIF4G1,ZNF316,0.0132089972434259,-4.326857072229515
PLEC,SON,0.0118794535147509,-4.4329449665475344
EIF4G1,SON,0.0701283575251414,-2.657428037139045
AFDN,SON,0.0044452536006015,-5.415918358640018
MARK2,SON,0.0356626664730716,-3.333650894438788
CUX1,SON,0.0074207526103576,-4.903474796979188
MAP4K4,SON,0.0629134353153695,-2.765995540065958
APC,SON,0.0494394794745718,-3.007005994315072
MAP4,PGM1,0.0143292310214963,-4.245453700724537
PHLDB1,PGM1,0.0368698693435841,-3.3003606104477035
MIA2,PGM1,0.0117267005974576,-4.445886934872229
TP53BP1,PGM1,0.04180869344409,-3.174650983944332
MACF1,PGM1,0.0118613837350803,-4.434467219783156
NHSL1,PGM1,0.007743038544401,-4.860961091622615
SYNPO,PGM1,0.0020073778082073,-6.210925981638558
NSD1,PGM1,0.0444122433686832,-3.114240096009509
UBE4B,PGM1,0.0061550899260303,-5.090475909211945
HUWE1,GPR39,0.0034994925035634,-5.655137319982024
SYNPO2L,GPR39,0.0053618067727582,-5.228454276229819
SRRM2,GPR39,0.0038688345209284,-5.55480197468028
AHNAK2,GPR39,0.0218657178676706,-3.8228352628395763
PLEKHA5,GPR39,0.0137004879911298,-4.290323826991931
ASXL2,GPR39,0.0030570571661703,-5.790302536159864
KMT2D,GPR39,0.0073629098481261,-4.911300064575703
PLEKHA6,GPR39,0.0437363382281669,-3.129575984015123
COBL,GPR39,0.0044477328032887,-5.415360795041283
NUP214,GPR39,0.0014541942601075,-6.533303304869641
ACTC1,TOMM20,0.0038160778947553,-5.568532112932709
USP24,TOMM20,0.0620485905633008,-2.779837482121316
ABLIM1,TOMM20,0.0082979999705926,-4.791740760615375
CALD1,TOMM20,0.013861359155133,-4.278650226887346
ARPP19,TOMM20,0.0057328740026733,-5.161538302853079
PPIG,TOMM20,0.0053207834341916,-5.236134724404487
CKM,TOMM20,0.0075830985206495,-4.881833387042647
NELFA,TOMM20,0.0068674956690268,-4.980955770642762
HSPA8,TLK1,0.0023740716971439,-6.043148782263381
PCBP1,TLK1,0.001456242500662,-6.5318957904235235
NCOR1,TLK1,0.0147324626787679,-4.217701874513999
LMO7,TLK1,0.0063129847035214,-5.065146702612193
AHNAK2,TLK1,0.0027194446017855,-5.90732761004399
GPATCH8,TLK1,0.0123363948824431,-4.395201452099309
HUWE1,TLK1,0.0019329854173247,-6.248689622848187
MDC1,TLK1,0.0061301226710063,-5.094540517650836
KMT2D,TLK1,0.0241711102693752,-3.7225971494767
PLEKHA6,TLK1,0.0008032001543639,-7.126906616840698
ARPP19,SEC22B,0.0016978488099858,-6.3783932351127595
MAP1S,SEC22B,0.0023861470589912,-6.03807532309373
EIF4B,SEC22B,0.0054846206690145,-5.2058073455289575
ABLIM1,SEC22B,0.0028679819889783,-5.854146636258101
GPATCH8,SEC22B,0.0031353002785998,-5.765030326836654
SPEN,SEC22B,0.0024607561628745,-6.007286592988111
AHNAK2,SEC22B,0.0180675806481066,-4.013636071105652
USP24,SEC22B,0.0036046889635557,-5.625519791147598
BRD8,SEC22B,0.0151722482143365,-4.188287295261857
NCL,SEC22B,0.0098237676105243,-4.622950563137648
PRAG1,SEC22B,0.0018674733074105,-6.2831689342800665
CALD1,SEC22B,0.0016734637408671,-6.392859704194107
TTN,PLEKHO2,0.0006506880911028,-7.337480153301629
TCOF1,PLEKHO2,0.0079076579249049,-4.839923631449925
NCOR2,PLEKHO2,0.0016000761428459,-6.437704061590048
PLEC,PLEKHO2,0.0123877280528749,-4.391048969576226
HUWE1,PLEKHO2,0.0221679800809682,-3.809106369970754
AHCTF1,PLEKHO2,0.0359305567567802,-3.326167182380322
NIPBL,PLEKHO2,0.0005394969829875,-7.5248733655199045
PLEKHA5,PLEKHO2,0.0139869348105958,-4.269631612909651
CLASP1,PLEKHO2,0.0018028699483587,-6.3183754680565105
PCBP1,PLEKHO2,0.0003330420973674,-8.007241657453257
CMYA5,ARPP19,0.0052648297780673,-5.246706464770266
NEB,ARPP19,0.0013375201572857,-6.616938008439864
BAG3,ARPP19,0.0122161329834168,-4.404997825121718
NCOR1,ARPP19,0.0066464726301987,-5.013668996592023
MAP1S,ARPP19,0.0204165996130383,-3.891407002490152
SASH1,ARPP19,0.0016093646785848,-6.43191578743927
USP24,ARPP19,0.0190917728500249,-3.9584977775614276
SVIL,ARPP19,0.0381176761025982,-3.26707716473549
ARPP19,ARPP19,0.0134709761872378,-4.307217819972873
NCL,ARPP19,0.000804025234984,-7.125879902481843
MYH3,HOMER3,0.0006138373588214,-7.3957805528191605
NCOR1,HOMER3,0.0124315751979297,-4.387515655991355
MAP1S,HOMER3,0.051235065350152,-2.971331111233036
ARPP19,HOMER3,0.0035227641546751,-5.6485093263217365
ABLIM1,HOMER3,0.0063013679887916,-5.06698852807833
CAST,HOMER3,0.0037249029440648,-5.592714482774676
CALD1,HOMER3,0.0052976013664572,-5.24050113323241
PCBP2,HOMER3,0.0075146911536953,-4.890895353934385
NCL,HOMER3,0.0074022580915922,-4.905970177807586
BRD8,HOMER3,0.0026630817927446,-5.928271258110344
USP24,HOMER3,0.0014262450062019,-6.55271015814248
TCOF1,ZMYM4,0.0132974786498703,-4.3201808369238
GPATCH8,ZMYM4,0.0107382245167578,-4.533945518580691
KMT2D,ZMYM4,0.0209047282685681,-3.8677799126523436
SRRM2,ZMYM4,0.0345873862885458,-3.3642662215204444
RIF1,ZMYM4,0.0271890461219347,-3.6049411028974356
PHRF1,ZMYM4,0.0136436961584028,-4.294477683920051
PHLDB1,ZMYM4,0.0163993130305063,-4.110515833413089
MAP4,ZMYM4,0.0082576396770838,-4.796616485664212
USP10,ZMYM4,0.0138273726188019,-4.281105128301902
MAST4,ZMYM4,0.0150580118310913,-4.1958450818531405
MIA2,ZMYM4,0.0171264438417305,-4.06713158646203
ATP2A2,DNAJC8,0.0036059871277032,-5.625159723895902
MICAL3,DNAJC8,0.0005119072663947,-7.577367069651885
SRRM2,DNAJC8,0.0027585673948941,-5.8930437938322395
CEP170B,DNAJC8,0.0023703124758753,-6.044733486165179
SVIL,DNAJC8,0.0178266244068593,-4.0270621860143425
BRD8,DNAJC8,0.0053883815145025,-5.223510214755482
PPIG,DNAJC8,0.0213443029460061,-3.8469704158523634
CAST,DNAJC8,0.0024147271754929,-6.026168969069677
BRD8,EMSY,0.0037498926334795,-5.586028070481828
ABLIM1,EMSY,0.0061701080609711,-5.08803892728448
MAP1S,EMSY,0.0135663454071575,-4.300163155544175
NCOR1,EMSY,0.0012676102321739,-6.670621858095912
CALD1,EMSY,0.0188494289631841,-3.9712726592772682
MINK1,EMSY,0.0016033623383082,-6.435652393275292
PLEKHA6,EMSY,0.0012987062540744,-6.646386699217721
PLEKHO2,EMSY,0.0089911191085643,-4.711517954534794
NELFA,EMSY,0.0413513169819297,-3.185651008396174
BRD8,PDXDC1,0.0192412404403371,-3.9506993638718106
BCL11B,PDXDC1,0.0014009337645068,-6.570616290041947
ABLIM1,PDXDC1,0.00405566342718,-5.507640997600904
WASHC2A,PDXDC1,0.0084181839367819,-4.77736115845885
BAG3,PDXDC1,0.0017490487930388,-6.348683185656817
PPIG,PDXDC1,0.0037207448394639,-5.593831405077226
MAP1S,PDXDC1,0.0032139314537533,-5.74026033928899
CALD1,PDXDC1,0.0062048748944042,-5.082420022590999
EIF4B,PDXDC1,0.0049753685940606,-5.303255821857642
USP24,PDXDC1,0.0011751492411499,-6.746360125706982
PLEKHO2,PDXDC1,0.0227912341855815,-3.781379282492239
NCOR1,CCNB2,0.0006500104138055,-7.3385221739637
HUWE1,CCNB2,0.0012390796126734,-6.69338642281154
SPEN,CCNB2,0.005264823559044,-5.246707646010162
AHNAK2,CCNB2,0.0082193120064982,-4.801268770923182
TCOF1,CCNB2,0.0043514907028162,-5.43723680228388
SRRM2,CCNB2,0.0044177436264135,-5.422126204999463
MDC1,CCNB2,0.0057129038694286,-5.165027826017369
KMT2D,CCNB2,0.005538597936377,-5.196013890329465
PLEKHA6,CCNB2,0.0357459975954529,-3.3313169714815376
LMO7,AVEN,0.0065228830540013,-5.032438814582563
OBSCN,AVEN,0.0017466852810659,-6.350035412275285
NIPBL,AVEN,0.0014297209202654,-6.550276014410206
AHCTF1,AVEN,0.0020671126147019,-6.181602517569268
LMOD1,AVEN,0.0044253956551231,-5.42039559093226
IMMT,AVEN,0.0008024174830691,-7.1278815330829515
PLEKHA6,AVEN,0.0006303572359232,-7.369223858137842
HUWE1,AVEN,0.0036116479987995,-5.623591101443303
AKAP9,AVEN,0.0009568655729709,-6.951847643492796
XIRP2,AVEN,0.0035701042024224,-5.635160495262948
GFPT1,AVEN,0.0073851936150638,-4.9082781460013925
DNAJB6,AVEN,0.001244590893469,-6.688948402689445
ABLIM1,AVEN,0.0155770448462357,-4.16195693263843
PPIG,AVEN,0.0082839661150879,-4.793433425861813
COBL,AVEN,0.0036064440818655,-5.625033010961072
THRAP3,AVEN,0.0462461779515416,-3.0737764573240707
LMO7,PARD3B,0.0076565363295408,-4.872195573792325
AHNAK2,PARD3B,0.0009858217823613,-6.922034967810819
CMYA5,PARD3B,0.0050289132303407,-5.292551375800634
PLEKHA6,PARD3B,0.0009062776594851,-7.006164831449995
SPEN,PARD3B,0.001155052379488,-6.763609585830609
MAP1S,PARD3B,0.0074454991865124,-4.900145565192982
KMT2D,PARD3B,0.0131622197768615,-4.3304046912558665
PLEC,PARD3B,0.0411011013721173,-3.1917203604638744
ABLIM1,PARD3B,0.0183477152172005,-3.99825022355796
AHNAK2,KMT2D,0.013815691692706,-4.281950253622272
PLEC,KMT2D,0.0030272079144111,-5.8001145646772905
KMT2D,KMT2D,0.0598256656916711,-2.816320517933752
NCOR2,KMT2D,0.0032868485193986,-5.717826070120554
IRS2,KMT2D,0.0076438895602243,-4.873848700612158
NUMA1,KMT2D,0.007186662276839,-4.93552843243909
NHSL3,KMT2D,0.0219557143178611,-3.8187278399540636
RIF1,KMT2D,0.0111966307820133,-4.49214236897194
MAP4,KMT2D,0.003241744234985,-5.731643749901942
LMO7,DENND4A,0.0015479954478052,-6.470794444513241
MAP1S,DENND4A,0.0266073027383352,-3.6265695618382705
BAG3,DENND4A,0.0101308244783184,-4.5921725742686155
KMT2D,DENND4A,0.0359211898427505,-3.3264279112985755
NCL,DENND4A,0.0297784490254457,-3.5139703341622686
NIPBL,DENND4A,0.0028075835336647,-5.875431118040187
CALD1,DENND4A,0.021728992282855,-3.8291078602550734
BRD8,DENND4A,0.0133009487332779,-4.319919912969365
NUMA1,DENND4A,0.0070063791878891,-4.960934232364418
PCBP2,DENND4A,0.0049448542039685,-5.309407797867185
LMO7,STARD13,0.0033736458040232,-5.6917612784296425
MAP1S,STARD13,0.0074115159344684,-4.904720281047293
ABLIM1,STARD13,0.0052051217126335,-5.258112193397343
BAG3,STARD13,0.0014932552043129,-6.506796841132484
BRD8,STARD13,0.0222084651246306,-3.807281750864521
AHNAK2,STARD13,0.0074671102673754,-4.8972471997447995
SRRM2,STARD13,0.002272866142123,-6.086713626244871
PLEKHO2,STARD13,0.0083256071770424,-4.788419311595931
MINK1,STARD13,0.0034085716735326,-5.681461939501455
SYNPO,STARD13,0.0389745001081957,-3.2448476900808916
AHNAK2,RBM20,0.002428405906862,-6.02052024230196
ADAR,RBM20,0.0017523892711586,-6.346775124413393
RPLP1,RBM20,0.0030525184536564,-5.791788306573806
ELF2,RBM20,0.0012991040801377,-6.646080421225697
BCOR,RBM20,0.0005640703091962,-7.480331652540449
LMO7,RBM20,0.0115601066140049,-4.46019519311565
CHD4,RBM20,0.0032056425367832,-5.742842729207294
GPATCH8,RBM20,0.0099840700584669,-4.606764450305676
PRRC2C,RBM20,0.0067273399257215,-5.001575469667626
NCOR1,CAPN1,0.0041202736134852,-5.491835706785721
WASHC2A,CAPN1,0.0047575611826032,-5.348020098634265
ABLIM1,CAPN1,0.0020743406231522,-6.178111947774531
CHD4,CAPN1,0.007576934572298,-4.8826465711107
ARID4B,CAPN1,0.0025316621183799,-5.978879228162426
EZH2,CAPN1,0.0157853036785132,-4.148675918733849
BCAR1,CAPN1,0.006598609078295,-5.020896397872634
NCOR1,NHEJ1,0.0019023596783256,-6.264660227413437
PRKCH,NHEJ1,0.0006298290103194,-7.370062187609079
TEX2,NHEJ1,0.0017631081509887,-6.340677032587628
LMO7,NHEJ1,0.0014573344143273,-6.531146255574588
BCL11B,NHEJ1,0.0002561432032529,-8.269773882177052
WASHC2A,NHEJ1,0.0105373090289526,-4.552833078812209
MDC1,NHEJ1,0.002361981153521,-6.048254540273092
EIF3F,NHEJ1,0.0038693672879159,-5.554664276801238
COPRS,SNX3,0.0017602993924314,-6.342271375063007
YWHAG,SNX3,0.0006207305935037,-7.3846133970470555
COBL,SNX3,0.0014034243542726,-6.568840061532517
CAST,SNX3,0.0039742317091633,-5.527923830270601
EIF4B,SNX3,0.0005207231715805,-7.560291997958782
BRD8,SNX3,0.0276219891342113,-3.5891431157009146
BAG3,SNX3,0.0210777959927997,-3.8595351151964365
FAM83B,SNX3,0.0007855828791625,-7.149084594488253
MAP1S,SNX3,0.0165060327322969,-4.104029344759152
CAMK2B,DYNC1H1,0.004747593713111,-5.350117376007462
CDK11A,DYNC1H1,0.0028144371935191,-5.872992968633717
ACTN2,DYNC1H1,0.0043278697203083,-5.442679839483371
PPIG,DYNC1H1,0.0031290481151562,-5.767026437246409
COBL,DYNC1H1,0.0004962964117855,-7.6083372053275005
EIF4B,DYNC1H1,0.0024082628153645,-6.028849614897951
USP24,DYNC1H1,0.0268465452718428,-3.617618134021016
MICAL3,DYNC1H1,0.0131996672347144,-4.32756365919891
ACTC1,DYNC1H1,0.0013727577525838,-6.590933604337137
TP53BP2,DYNC1H1,0.0019127819790029,-6.259196563130276
CKMT2,DYNC1H1,0.0015475926371156,-6.471054692763863
GAB1,DYNC1H1,0.00096924957412,-6.938988420804614
SERBP1,DYNC1H1,0.0009229004659068,-6.987989166863745
AHNAK2,RHPN2,0.0052479000782737,-5.249927267484702
MDC1,RHPN2,0.0006536738441199,-7.332902040200706
NACA,RHPN2,0.0034301484811858,-5.675151729765777
KMT2D,RHPN2,0.0092414016801836,-4.684061707843802
MAP4,RHPN2,0.0067825355501177,-4.993404271997419
SHANK3,RHPN2,0.0033996652540037,-5.684078306911798
FLNC,RHPN2,0.0015046504669403,-6.499194655635213
NUP214,RHPN2,0.0027895947848953,-5.88185893208576
CDC42BPA,RHPN2,0.0014305166901759,-6.549719578169995
ARL6IP4,FBXO42,0.005169495474588,-5.264980182344042
NCOR1,FBXO42,0.0010808250075346,-6.8300306336005825
CASK,FBXO42,0.0013567936869804,-6.602630945811575
SPEN,FBXO42,0.0110964476121787,-4.501130256824815
AHNAK2,FBXO42,0.0095982219906596,-4.6461774069679995
USP10,FBXO42,0.0352135229496202,-3.3463250954491737
HUWE1,FBXO42,0.001430841185969,-6.549492765720426
PRRC2C,FBXO42,0.0034722265138078,-5.662959244160064
KMT2D,FBXO42,0.0013234247728968,-6.627532377431396
CHMP5,FBXO42,0.0049652790190182,-5.305285785880076
NHSL3,FBXO42,0.001776913203563,-6.33287757536777
HUWE1,ATP13A1,0.0018265389167894,-6.3053324052001605
TTN,ATP13A1,0.0009945396856348,-6.913230555353514
LMO7,ATP13A1,0.0006354324684445,-7.3612047382142025
BAG3,ATP13A1,0.0011770629347172,-6.744732981685573
PPIG,ATP13A1,0.0099632439207756,-4.608852565555699
ACTC1,ATP13A1,0.000976248383371,-6.931793512769752
USP24,ATP13A1,0.0034473603471308,-5.670146457563775
MAP1S,ATP13A1,0.0041053091628536,-5.495474225185643
BRD8,ATP13A1,0.0463833928882965,-3.0708137957058366
GPATCH8,ATP13A1,0.0058180697925507,-5.1467867230115525
HUWE1,NAV2,0.0014703753711221,-6.522237556284074
LMO7,NAV2,0.0213017141958162,-3.848967730828176
AHNAK2,NAV2,0.0027653056091178,-5.890604122405703
SPEN,NAV2,0.0011800956026153,-6.742159824620931
PRRC2A,NAV2,0.0007682018878384,-7.171457984572542
KMT2D,NAV2,0.0234846400392091,-3.7514086868844663
PLEKHA6,NAV2,0.0036321415090732,-5.617932857252851
MDC1,NAV2,0.0049227471565331,-5.313888539156733
ABLIM1,NAV2,0.0028882302520107,-5.847111333979078
PLEC,NAV2,0.0058292102110479,-5.1448737575997034
FARP1,NAV2,0.003007225309257,-5.80673744952965
RACGAP1,PTPRC,0.0038206961515363,-5.567322634345025
SRGAP1,PTPRC,0.0073735753069998,-4.909852574129556
NCOR1,PTPRC,0.0114030368578508,-4.473875568017936
AHCTF1,PTPRC,0.0137695532910121,-4.285295407507648
LMO7,PTPRC,0.0007414018916688,-7.206967715768836
AHNAK2,PTPRC,0.0056045775450543,-5.184171596386104
GPATCH8,PTPRC,0.0212182755819493,-3.8528924129085
HUWE1,PTPRC,0.0006457898033029,-7.345036489013899
PLEKHA5,PTPRC,0.0015529633277848,-6.467590348883966
EIF4B,PTPRC,0.0269007130549821,-3.615602485105512
ABLIM1,FNBP4,0.0109835709583424,-4.511354671881828
BRD8,FNBP4,0.0040018718737879,-5.520993058878356
