PredictiveFeature,TargetFeature,FisherScore,MedianCoeff,MeanR2,MeanMSE,Coeff*R2
CAMSAP1,GAB1,6.845545864714518,0.0055778282661253,0.5070804259866749,0.0133792867130093,0.0028284075332673
CAST,GAB1,7.085584576527103,-0.103550705926153,0.5070804259866749,0.0133792867130093,-0.0525085360722546
CDK16,GAB1,7.607002939878437,-0.0711137330389615,0.5070804259866749,0.0133792867130093,-0.0360603820428993
CEP170B,GAB1,6.527965061169028,0.2564559398542978,0.5070804259866749,0.0133792867130093,0.1300437872281304
CLMN,GAB1,7.143021814591565,-0.1553028044459012,0.5070804259866749,0.0133792867130093,-0.0787510122353528
DMD,GAB1,6.596468885454095,0.022445597225812,0.5070804259866749,0.0133792867130093,0.0113817230027901
EIF4B,GAB1,8.028947660611149,0.1736478544636503,0.5070804259866749,0.0133792867130093,0.0880534280130999
MAP4K4,GAB1,6.728912990244968,-0.0189344926118113,0.5070804259866749,0.0133792867130093,-0.0096013105794388
MYH2,GAB1,7.984467119916644,0.1108534835176242,0.5070804259866749,0.0133792867130093,0.0562116316442237
MYH3,GAB1,19.8712259416883,-0.1319236525928068,0.5070804259866749,0.0133792867130093,-0.0668959019544785
PCBP2,GAB1,7.493251315538994,-0.0136196477727076,0.5070804259866749,0.0133792867130093,-0.006906256794373
PLEKHO2,GAB1,8.527438884931186,-0.1752730697861238,0.5070804259866749,0.0133792867130093,-0.0888775428911398
PPIG,GAB1,7.478422144109211,0.0249746323887917,0.5070804259866749,0.0133792867130093,0.0126641472305691
PRAG1,GAB1,6.877282869549997,0.059615350122417,0.5070804259866749,0.0133792867130093,0.0302297771354199
SIK3,GAB1,6.423855197494668,0.0457963192882861,0.5070804259866749,0.0133792867130093,0.0232224170933258
SVIL,GAB1,7.379959157851253,0.0378009622292567,0.5070804259866749,0.0133792867130093,0.0191681280299177
TNNT3,GAB1,6.5263768241300015,0.0066072982387094,0.5070804259866749,0.0133792867130093,0.0033504316055057
USP24,GAB1,6.916802500178056,-0.0173861693153746,0.5070804259866749,0.0133792867130093,-0.0088161861427166
XIRP1,GAB1,11.596684489520968,0.0134678054544116,0.5070804259866749,0.0133792867130093,0.0068292605269287
GAB1,GPAT3,16.587628877915208,-0.117692521773326,0.2416860476169181,0.0585420191799128,-0.0284446404214632
